Unnamed: 0,id,text,user_name,user_description,user_location,user_following,user_followers,tweets_by_user,user_created_at,tweet_created,retweets,likes,hashtags,media,search_term,emojis,sentiments_list,revised_sentiment,distillbert_valence
253088,1359872537031761926,the second panel started with benjamin lammert a farmer who has expressed that the production of #palmoil is still a serious problem for #deforestation therefore the eu should make sure that there are no eu incentives put in place for it https://tco/oe5sqhgtmb,FarmEurope,Farm Europe is a multicultural think tank that aims to stimulate thinking on rural economies. #thinktank #agriculture #food #environment #debate,"Bruxelles, Belgique",496,3275,2197,2015-01-16 21:29:40,2021-02-11 14:30:52,0,0,"[{'text': 'PalmOil', 'indices': [99, 107]}, {'text': 'deforestation', 'indices': [139, 153]}]",http://pbs.twimg.com/media/Et87UfuXAAAFVbt.jpg,deforestation -filter:retweets,,,negative,-0.9948792457580566
253079,1359876338023292934,he specified that both the feedstock grown and the #biofuels produced in the eu are 100% deforestation-free thus the further use of eu biofuels should be encouraged to fight climate change #zerodeforestation https://tco/of6sbqclma,FarmEurope,Farm Europe is a multicultural think tank that aims to stimulate thinking on rural economies. #thinktank #agriculture #food #environment #debate,"Bruxelles, Belgique",496,3275,2197,2015-01-16 21:29:40,2021-02-11 14:45:58,0,0,"[{'text': 'biofuels', 'indices': [52, 61]}, {'text': 'ZeroDeforestation', 'indices': [192, 210]}]",http://pbs.twimg.com/media/Et9ACQFWgAALbUd.jpg,deforestation -filter:retweets,,,negative,-0.977667510509491
253074,1359877865123291146,#gretathunberg #deforestation after reading greta and the giants reception children were inspired to paint posters https://tco/d8p6nttxul,chapelendinfant,Chapel End Infant School & Early Years Centre,"Walthamstow, London",75,193,497,2016-05-05 20:49:08,2021-02-11 14:52:03,0,0,"[{'text': 'GretaThunberg', 'indices': [0, 14]}, {'text': 'deforestation', 'indices': [15, 29]}]",http://pbs.twimg.com/media/Et9BcH0XEAEux4l.jpg,deforestation -filter:retweets,,,negative,-0.994598388671875
253071,1359879691398742018,#deforestation is linked to some agricultural products of proteins oil &amp; sugar that the eu #imports he has stressed the fact that in the eu there is a problem of #profitability when it comes to the production of protein: we have to use the #cap to help eu #protein production https://tco/bzjwfbfloa,FarmEurope,Farm Europe is a multicultural think tank that aims to stimulate thinking on rural economies. #thinktank #agriculture #food #environment #debate,"Bruxelles, Belgique",496,3275,2197,2015-01-16 21:29:40,2021-02-11 14:59:18,0,0,"[{'text': 'Deforestation', 'indices': [0, 14]}, {'text': 'imports', 'indices': [96, 104]}, {'text': 'profitability', 'indices': [168, 182]}, {'text': 'CAP', 'indices': [246, 250]}, {'text': 'protein', 'indices': [262, 270]}]",http://pbs.twimg.com/media/Et9CrC8XAAM-5Vy.jpg,deforestation -filter:retweets,,,negative,-0.9952527284622192
253062,1359882445609443328,today at 1pm est on facebook live we'll be discussing the unethical practices used in many commodity crops: child labor deforestation low payment to farmers join us to learn how companies can be held accountable &amp; what certifications actually mean: https://tco/dlge5qqymw https://tco/cnxq5dngxe,foodprintorg,"What’s your #FoodPrint? @FoodPrintOrg helps you learn how to shop, cook & eat sustainably to support a more sustainable food system. (Formerly @EatSustainable)","New York, NY",1706,51637,24624,2009-02-12 22:56:24,2021-02-11 15:10:15,2,1,[],http://pbs.twimg.com/media/Et9F4LpXcAA2Z0G.png,deforestation -filter:retweets,,,negative,0.6324368715286255
253051,1359887417755451396,growing sugar cane a key ingredient for fizzy drinks is a major contributor to deforestation be kind to the soil and #gofizzfree this february &gt;&gt; https://tco/lroedukbpr @sugarsmartuk #fizzfreefeb https://tco/hdh35mmr3b,LondonFoodLink,"Campaigning for a healthy and sustainable food system for London and joining the dots between local food producers, makers & more.  @JelliedEelMag",London,1914,13970,9123,2010-03-02 10:30:58,2021-02-11 15:30:00,0,0,"[{'text': 'GoFizzFree', 'indices': [120, 131]}, {'text': 'fizzfreefeb', 'indices': [193, 205]}]",http://pbs.twimg.com/media/Es0WaHkXYAU-T9Z.jpg,deforestation -filter:retweets,,,negative,-0.9918925762176514
253034,1359896114397392896,#chad @pnud_tchad and #indiaunfund partnered with communities kanem and lake chad to seed 28000 plants across 70 hectares to reverse deforestation | 🇹🇩 🇮🇳 #southsouth cooperation | more about the @indiaunfund: https://tco/jymdjkjfku | @indiaunnewyork @meaindia @unossc #sdgs https://tco/nl1up2qfod,UNOSSC,"The United Nations Office for South-South Cooperation promotes, coordinates and supports cooperation amongst countries of the Global South.",304 E. 45th Street 11th Fl,1587,4685,5368,2014-05-16 14:53:03,2021-02-11 16:04:33,1,1,"[{'text': 'Chad', 'indices': [0, 5]}, {'text': 'IndiaUNFund', 'indices': [23, 35]}, {'text': 'SouthSouth', 'indices': [157, 168]}, {'text': 'SDGs', 'indices': [272, 277]}]",http://pbs.twimg.com/media/Et9RVl3XEAAWVCf.jpg,deforestation -filter:retweets,"{'🇮🇳', '🇹🇩'}",{'neutral'},negative,-0.9688281416893004
253033,1359896356966567942,#chad @pnud_tchad and #indiaunfund partnered with communities kanem and lake chad to seed 28000 plants across 70 hectares to reverse deforestation | 🇹🇩 🇮🇳 #southsouth cooperation | more about the @indiaunfund: https://tco/e2yyvigl0z | @indiaunnewyork @meaindia @unossc #sdgs https://tco/sxki9n19az,IndiaUNFund,Official Account of the India-UN Development Partnership Fund #SDGs #IndiaUNFund #UNOSSC 🇮🇳🇺🇳,"New York, USA",225,739,450,2018-07-17 23:52:31,2021-02-11 16:05:31,3,6,"[{'text': 'Chad', 'indices': [0, 5]}, {'text': 'IndiaUNFund', 'indices': [23, 35]}, {'text': 'SouthSouth', 'indices': [157, 168]}, {'text': 'SDGs', 'indices': [272, 277]}]",http://pbs.twimg.com/media/Et9SaM6XcAEOieN.jpg,deforestation -filter:retweets,"{'🇮🇳', '🇹🇩'}",{'neutral'},negative,-0.9668800830841064
253031,1359897500111544328,"world economic forum: this robot could help plant 1 trillion trees
https://tco/yv8v7qnrzs https://tco/gtabhot2io",TDKTechnologies,TDK Technologies provides software technology and management services delivered through custom software projects and staff augmentation.,"St. Louis, Missouri",1881,1265,16178,2009-04-03 16:44:29,2021-02-11 16:10:04,0,0,[],http://pbs.twimg.com/media/Et9TkdRWgAIViOT.jpg,deforestation -filter:retweets,,,negative,-0.980562150478363
253030,1359897867670880257,"ehfaaz: help reduce deforestation
——————————————— #earth #green #recycling #recycle #upcycling #zerowaste #reuse #handmade #ecofriendly #sustainability https://tco/eoxqwuzdhw",ehfaaz,,,22,7,130,2018-11-17 11:25:32,2021-02-11 16:11:31,0,0,"[{'text': 'earth', 'indices': [51, 57]}, {'text': 'green', 'indices': [58, 64]}, {'text': 'recycling', 'indices': [65, 75]}, {'text': 'recycle', 'indices': [76, 84]}, {'text': 'upcycling', 'indices': [85, 95]}, {'text': 'zerowaste', 'indices': [96, 106]}, {'text': 'reuse', 'indices': [107, 113]}, {'text': 'handmade', 'indices': [114, 123]}, {'text': 'ecofriendly', 'indices': [124, 136]}, {'text': 'sustainability', 'indices': [137, 152]}]",http://pbs.twimg.com/media/Et9T5ySVcAQHLwq.jpg,deforestation -filter:retweets,,,negative,-0.961958944797516
514831,1362950689719160834,"sometimes the obvious still needs to be stated

“[d]eforestation is occurring at alarmingly high rates especially in areas of the world that have high levels of population growth”

(ht: @karmageddon67)
#overpopulation #population #deforestation
https://tco/zde49hvruc https://tco/iqjhaaerlm",JoelMCurzon,Author of book on the Everglades; environmentalist; photographer. Serpent lover. Hard-hearted liberal. Empiricist. Physics B.S. Harvard J.D. #atheist #apostate,San Diego & Tucson,345,1690,31376,2013-03-18 02:45:50,2021-02-20 02:22:21,12,17,"[{'text': 'Overpopulation', 'indices': [205, 220]}, {'text': 'Population', 'indices': [221, 232]}, {'text': 'deforestation', 'indices': [233, 247]}]",http://pbs.twimg.com/media/EuosbXnUcAAIcoV.jpg,deforestation -filter:retweets,,,negative,-0.9904062151908876
514852,1362965590755926016,"these beautiful animals are extinct from pakistan
deforestation pollution and hunting are the  primary reasons behind the extinction of many animal species it is our duty as civilized human beings not to destroy the habitat of animals
#savewildlife
#animalrights https://tco/v0liklspnh",HooruIainFarhat,,Pakistan,62,56,2,2014-03-16 16:08:42,2021-02-20 03:21:34,67,58,"[{'text': 'SaveWildLife', 'indices': [239, 252]}, {'text': 'AnimalRights', 'indices': [253, 266]}]",http://pbs.twimg.com/media/Euo586XU4AIqG5n.jpg,deforestation -filter:retweets,,,negative,-0.9846877455711364
517248,1362991201205551105,time for deforestation https://tco/vmwtcfzavv,Pik0Gall0,💞@tritritritritr💞,Target Parking Lot,439,560,21871,2020-01-22 04:07:22,2021-02-20 05:03:20,0,2,[],http://pbs.twimg.com/media/EupRRPKXcAAIYgE.jpg,deforestation -filter:retweets,,,negative,-0.9953627586364746
517247,1362991227570855937,publicity for football friday and cycling sunday not replicated for deforestation daily #lka #newscurry https://tco/naoqyp19a4,NewsCurrySL,Sri Lankan #satire served up with pappadom and chutney. Equal opportunity offender.,Sri Lanka,91,9829,2332,2015-06-01 06:00:24,2021-02-20 05:03:26,24,75,"[{'text': 'lka', 'indices': [89, 93]}, {'text': 'NewsCurry', 'indices': [94, 104]}]",http://pbs.twimg.com/media/EupRTArVkAUCcwd.jpg,deforestation -filter:retweets,,,negative,-0.9949852228164672
517237,1363003520899813377,global deforestation peaked in the 1980s can we bring it to an end https://tco/g3ojt6xbkj https://tco/rzzh64ggsm,AbhasKJha,"Technology, Cities, Infrastructure, Climate Risk & Resilience, Public Policy @WorldBank Opinions personal. RT, follows, likes ≠ endorsement",Singapore,365,1679,880,2009-02-24 02:20:06,2021-02-20 05:52:17,2,4,[],http://pbs.twimg.com/media/EupcerXXIAAuFHL.png,deforestation -filter:retweets,,,negative,-0.9929319620132446
517231,1363006424964497408,@abhaypatilmla what's the reason for cutting so many trees near basveshvar circle shahpur can't shops be built with these trees around they provide much needed shadow during sunday market provides oxygen and more @allaboutbelgaum @pbhushan1 @belgaumcity #deforestation https://tco/3sxftmnhkd,vinay_ppatil,"Software Engineer - Android, Uber","Bengaluru, India",177,59,236,2009-11-03 15:40:46,2021-02-20 06:03:49,13,30,"[{'text': 'deforestation', 'indices': [258, 272]}]",http://pbs.twimg.com/media/EupdDqoVoAcoXhb.jpg,deforestation -filter:retweets,,,negative,-0.9834492802619934
517226,1363014554699984897,"#چھا_گیا_کپتان
the prime minister regretted that instead of enhancing the forest cover during last 70 years the existing forests in changa manga kundian amd chichawatni vanished due to massive deforestation

@ay3na_ https://tco/4radvotmqb",ay3na_,🚫FB💯 but don't DM,پاکستان,364,375,12923,2020-12-09 16:41:44,2021-02-20 06:36:08,12,5,"[{'text': 'چھا_گیا_کپتان', 'indices': [0, 14]}]",http://pbs.twimg.com/media/EupmUjgU4AIvmfd.jpg,deforestation -filter:retweets,,,negative,-0.9990969896316528
517225,1363014827426349058,"#deforestation: half of global forest loss occurred between 8000bc and 1900; the other half was lost in the last century alone

(data and graphic via @ourworldindata)

#climate https://tco/ebgoz4uxex",AssaadRazzouk,CEO: @Sindicatum and commentator on #Climate and #CleanEnergy from the front lines. Podcast: The Angry Clean Energy Guy. TEDx: https://t.co/Tw9wmcQPrz,Singapore,18345,138900,14470,2011-10-31 02:15:55,2021-02-20 06:37:13,95,124,"[{'text': 'Deforestation', 'indices': [0, 14]}, {'text': 'climate', 'indices': [169, 177]}]",http://pbs.twimg.com/media/EupmUyRXUAA0MtH.jpg,deforestation -filter:retweets,,,negative,-0.9954177141189576
517222,1363018406287581185,peru committing to ban palm oil deforestation by 2021 https://tco/jlhuciecsr use better insulators in windows #environment https://tco/bwiigtbuoi,UPlantATree,"We the people fixing climate emergency from home and planting trees, you may donate 💰 https://t.co/8OniayMxn5 💳
Español: 
@tuPlantaUnArbol",,2471,1595,32966,2011-03-11 10:44:23,2021-02-20 06:51:26,0,0,"[{'text': 'environment', 'indices': [114, 126]}]",http://pbs.twimg.com/media/EupqBFoXEAI4_A1.png,deforestation -filter:retweets,,,negative,-0.9927615523338318
517216,1363025341887954945,"@anna_cavazzini well said anna
yes absolutely the #mercosur agreement needs to be reopened
we need to deal with the #climatecrisis 🔥

https://tco/64ln9pgmrz

#saynoeumercosur due to #deforestation &amp; #climatechange https://tco/pjlaimjamp",StuartBudd1,"ProEU #FBPE #WATON #WeAreTheOppositionNow, Bristol, #The5Million, Patriot. Brexit betrays business, jobs & the environment. I-36776, GFA 🇪🇺",citizen of nowhere,8598,9822,89195,2011-04-22 19:57:58,2021-02-20 07:18:59,0,2,"[{'text': 'Mercosur', 'indices': [52, 61]}, {'text': 'ClimateCrisis', 'indices': [119, 133]}, {'text': 'SayNoEUMercosur', 'indices': [162, 178]}, {'text': 'Deforestation', 'indices': [186, 200]}, {'text': 'ClimateChange', 'indices': [207, 221]}]",http://pbs.twimg.com/media/EupwEHIXIAEdiVC.jpg,deforestation -filter:retweets,{'🔥'},{'neutral'},negative,0.7796177864074707
517215,1363025425157394433,"@unesco deforestation will be the end of human race😣
unless we put an end to deforestation 🌳 🌲 🌴 🌏 https://tco/ips28zxwyk",UpendraRajJosh2,"Save the Nature.
Balance the Environment.
Humanity must Exist.","Dhangadhi, Nepal",98,1,29,2020-03-26 11:41:56,2021-02-20 07:19:19,0,0,[],http://pbs.twimg.com/media/EupwZjAUcAccSPw.jpg,deforestation -filter:retweets,"{'🌴', '🌳', '🌏', '🌲', '😣'}","{'neutral', 'negative'}",negative,-0.998080849647522
517213,1363026853028487170,"indonesian police may probe coal miners over deforestation-linked floods

https://tco/81k1qwxvtx

@wwfindia @beingfarhad @mohnaansari @tokyo_tom @tomiahonen @jackthelad1947 @leftocentre @blairpalese @assaadrazzouk @yebsano @cansouthasia https://tco/moojxb93fo",AllanMargolin,"Husband, Dad. Creator of I ♥ Climate Scientists, Climate Nexus Hot News. Former EDF Media Dir. & ABC Political Prod. AOMO. RT's ≠ endorsements",NYC USA,11865,31135,95803,2012-01-06 19:12:33,2021-02-20 07:25:00,7,12,[],http://pbs.twimg.com/media/Eum6dpLXAAMP8Fs.jpg,deforestation -filter:retweets,,,negative,-0.991630494594574
517204,1363039811062272006,"the credits of increasing co2 emissions in the atmosphere goes to the burning of fossil fuels land alternation and deforestation worldwide planting programs should be incorporated because as trees grow they feed on co2 thus reducing global heat 
 #oxfam  
#cimatechanger https://tco/xudnmsdh8x",Iamsmya,,"لاہور, پاکستان",51,123,51,2016-10-27 11:29:54,2021-02-20 08:16:29,1,2,"[{'text': 'oxfam', 'indices': [251, 257]}, {'text': 'CimateChanger', 'indices': [260, 274]}]",http://pbs.twimg.com/media/Eup9AY2VkAAQqQH.png,deforestation -filter:retweets,,,negative,-0.97734397649765
517202,1363042643995996160,if tobacco farmers are losing nearly 20% of value to currency manipulation how does govt expect them to afford coal as opposed to chopping down trees as long as this theft continues farmers will remain financially constrained and deforestation will continue 7/ https://tco/axyofj9vil,DrGGandawa,"Leader - redepa_ZRP | Artificial Intelligence | Biomedical Researcher | #FormerZimbabwe D/Minister for Higher & Tertiary Edu, Science & Tech |",World Citizen from Zimbabwe,1200,9010,5157,2015-07-15 16:46:18,2021-02-20 08:27:45,1,6,[],http://pbs.twimg.com/media/EuqACwdXEAAX-W6.jpg,deforestation -filter:retweets,,,negative,-0.9965079426765442
